task_id,device_id,task_size_MB,energy_J,deadline_ms,priority,cpu_usage,memory_MB,buffer_size,network_latency_ms,target_server
2233,57,18.967633547872115,4.414146119879714,193,2,46.18758823997159,1532.022196006033,29,82.80127226501793,FOG2
2234,39,4.794729018274451,4.075823478717488,485,2,78.0639502655691,1827.9135780791125,39,65.32859573984945,FOG2
2235,95,6.852637883467004,6.875654027804115,331,3,72.26898110356275,1069.9860006868098,15,65.91449259975522,FOG1
2236,56,0.0779695959765469,3.061727024424264,185,2,78.09968988047008,1465.7756448665396,19,74.31403689176078,FOG1
2237,43,6.774549705447722,5.2811638343679075,350,1,31.756569192826277,1836.6294348694473,39,9.962472862190499,FOG2
2238,50,43.04132811805008,4.160464613166319,270,1,57.47689779614689,1320.9832344012302,46,41.30999827645864,FOG1
2239,23,3.261009301790972,2.986842867346263,389,1,32.659924982189956,1381.218876418997,46,96.4789907635703,CLOUD2
2240,44,5.032184158204304,3.544577092063808,258,2,18.72185285755945,1470.6683854295136,18,29.503906237363537,CLOUD1
2241,38,11.621592902234896,0.8974805898395104,452,2,64.73581947797445,594.9546577627239,42,56.514267586007676,FOG2
2242,84,16.86284764717781,6.4966936537872675,450,1,21.439804095635104,1207.087961961972,3,21.66560890939567,CLOUD1
2243,23,5.402400576396216,7.804522507496049,408,2,63.41582093651772,1700.1327176344669,6,35.711059951465586,FOG2
2244,45,3.7058389853589393,4.465067765917765,429,2,61.837144392432734,662.7091874954262,22,73.12260406044243,CLOUD1
2245,52,27.77815156043191,5.058124174788622,498,1,74.81987555392136,1804.6239492340344,41,66.09393228637055,FOG2
2246,80,11.305518697312635,4.408284319188282,172,2,21.164368365085153,1278.7257045547008,46,44.36005437460042,CLOUD2
2247,50,1.2672183550990723,3.3598174369398723,165,2,72.67841188070487,904.0322177228068,31,94.11723818558471,FOG2
2248,8,0.7141853761059098,6.409805720421753,206,2,89.94212207569896,1284.0476266605565,21,78.62944747090407,CLOUD2
2249,85,6.607765116155448,5.638136650303229,319,2,78.08339588687217,863.5338208092451,8,30.452763757739774,FOG2
2250,1,2.4857683525696643,0.0,66,2,70.1449661062133,1692.2676435115318,1,49.217399789165384,FOG1
2251,8,2.930092411537855,2.9307785051817685,318,3,62.97322837557661,1016.4053021284345,3,88.41327805126194,CLOUD1
2252,29,21.012142876211634,0.8938775008719482,398,2,43.74251877483435,1812.3053835332398,29,7.134090778594823,CLOUD2
2253,96,0.938338967944652,8.110828690777165,268,2,68.44001343132817,1068.6353536108704,6,60.23929706252754,FOG2
2254,5,12.565445128310477,4.656342455108521,368,2,67.93424281123626,1354.6999403110358,33,27.036239059857692,FOG1
2255,86,3.162767009675766,5.481403123392559,287,1,60.51986261498306,1995.714399913016,18,11.06291119605694,FOG2
2256,47,14.28484880827617,4.293409729839553,82,2,73.70227026382628,379.2350979162282,42,91.72180279210028,CLOUD1
2257,34,12.81615061505796,7.205393452580173,334,2,45.901111074146776,1499.7853825934708,49,82.54688719295437,FOG2
2258,65,0.07419356930278215,6.721410345188868,86,1,19.70021697059125,363.8572330402738,1,22.602888086440803,FOG1
2259,55,7.115869792890467,4.569041633958969,152,2,54.72541820873899,1693.8460949523528,22,84.50991651778746,FOG2
2260,90,1.5003190308660883,8.43598611135045,260,1,31.20348229690741,1233.261424207822,31,18.910603627767543,FOG2
2261,43,20.116111739594132,5.370636284465748,479,2,40.754647794332016,1882.5031651522725,23,50.23532918658969,CLOUD2
2262,74,20.524949472154898,2.0797498497223565,329,1,11.393192315298082,1745.31754369525,8,73.9484635454326,CLOUD2
2263,30,5.418791787916863,5.20003747502712,191,1,40.623247033430665,242.2568711907645,29,55.711531680787814,FOG2
2264,82,5.876987819758815,6.034881315452571,288,3,74.70408849083637,360.87482918983574,44,85.82416793857813,FOG2
2265,17,3.613758895245212,4.733550494903452,278,3,53.417789355060386,1242.224764352968,46,63.60339686652699,FOG1
2266,26,12.60918178366466,4.177033909514075,182,1,10.784042154717683,1084.7978158899423,19,46.0354064827837,FOG2
2267,8,4.441976667495255,8.528722632459939,174,2,47.58750561918778,420.2737481655447,49,92.89039857176931,CLOUD1
2268,47,3.11691300450203,2.6282750825693433,102,1,33.316131811632594,345.7825337161346,16,8.44799241242545,CLOUD2
2269,76,5.660407379267811,0.0,137,2,48.20405243177369,1171.582488539065,19,51.39789157799263,CLOUD1
2270,91,0.9594665253633333,8.23810806185969,147,2,42.37541771583017,192.950941152499,37,67.77424631817449,FOG2
2271,72,13.727986577583497,2.5479052078207047,419,1,84.55833756459052,1760.0970756115341,22,84.4255470897133,FOG1
2272,89,0.12676408513202977,4.4267639230035725,144,2,13.294183917041265,1633.4575476249788,19,56.40986986871341,CLOUD1
2273,46,10.341880095825838,4.245135689875501,463,1,64.68704090255457,1592.2029462510698,4,89.12418338708216,FOG2
2274,68,2.0195037994291405,7.463496981397041,237,1,78.08212770413932,130.39457937740804,5,45.496299391268,CLOUD2
2275,33,2.6449178611628046,7.869712759253735,425,2,86.73908677203804,190.51779248420212,5,35.127215583727164,FOG2
2276,1,10.095909293072342,2.4152490917896148,305,2,24.21089812354367,1144.6943301863844,25,97.51214450817572,CLOUD2
2277,19,49.53801252104348,7.713819256370801,122,2,52.50438415729551,1989.4088088989377,24,68.38219108925301,FOG1
2278,31,15.03806134397718,7.676820632432364,461,2,13.487166185376953,750.4007818455683,1,45.44892757605033,CLOUD2
2279,80,2.559762333441913,5.0387098818499405,411,2,49.93468195640708,754.3121511701535,28,88.42802501417006,FOG2
2280,14,1.9361479204959888,6.865085110639717,331,2,20.036647163278552,355.12813703776834,47,69.89263933443063,FOG1
2281,53,20.116548286415565,7.065659907889512,67,2,77.03173397589707,1381.2380271050527,21,65.60379704358265,CLOUD2
2282,48,5.873178810571452,4.495144297548201,213,2,19.109600208429185,1328.6857090886108,19,74.2111033328493,CLOUD2
2283,69,1.474017749712435,4.684866884899357,441,2,51.06306883091962,292.51259112040225,23,75.13784541457602,CLOUD1
2284,90,19.82034821675791,6.178656094148844,195,2,51.6876855194203,988.0833454298672,14,51.833421749715,CLOUD2
2285,62,16.93321565388451,1.742950066728378,363,2,87.73203983452844,1367.4423267617512,6,44.83421833279554,FOG2
2286,92,41.29331358248479,4.292386666970822,302,2,62.39845552311105,1037.6806590116614,32,91.38185471054534,FOG1
2287,66,24.051017308937045,2.599282507393303,209,2,33.027223446144156,1381.2908055430355,32,52.23853525842821,FOG2
2288,64,19.09127377020591,7.84715640599804,398,2,29.263944795051078,1650.9137551198305,8,25.50305560045608,CLOUD2
2289,70,0.5400686522557514,4.268834750995346,98,2,20.25985645160519,1403.0493229313586,37,54.552264653380554,FOG2
2290,63,1.102785555237258,5.552747446186705,225,2,70.52117792392477,1270.6170480779954,22,8.270099491795925,CLOUD1
2291,73,8.416081973047488,4.563176128054979,376,3,65.2605324945871,1721.821488194537,8,73.71524343627335,FOG2
2292,33,7.5817488006029565,4.433031829083534,114,2,58.790170184648474,1811.1182789525974,38,17.06348561058686,FOG1
2293,41,6.124214099000449,5.4219325751732415,338,3,13.267235435999067,838.884230634028,10,15.613805207544283,FOG1
2294,89,5.054887658511146,3.5387126703957312,99,2,71.02630931154356,429.1747866753833,3,94.9038336019716,CLOUD2
2295,48,5.642448339687835,4.603035297064855,53,3,61.35100617187834,1653.934767615296,13,78.39288473857924,FOG1
2296,13,8.423386904041937,4.588314005529824,168,2,87.11110944883907,506.130903869018,39,44.35173375242416,FOG2
2297,73,0.02078676552005129,4.153569400263418,389,3,56.976170390144965,1865.0062725232629,30,27.759733528533108,CLOUD2
2298,77,3.0206335465243725,5.782113815490495,422,1,34.31615253293665,143.46809592161657,4,85.13159565006048,FOG2
2299,31,7.303916667691988,4.106008135971037,213,1,40.52164417514562,1850.4152469766766,45,97.01546514302147,CLOUD1
2300,75,12.809118009301732,8.222229964823914,272,2,24.0672564302586,1219.4476859629192,6,53.29363993767307,FOG2
2301,68,1.91350223693082,6.257928216081055,407,3,67.83313457611081,1572.0100213744747,16,60.10722686343215,FOG1
2302,98,7.9160087837621465,2.301379890517193,205,2,66.61773280173803,857.1359154223685,22,28.0900816917707,FOG1
2303,4,12.533720475465962,6.101755888077243,436,1,26.0520012382141,1984.2609546268723,27,60.97877508588018,CLOUD1
2304,19,5.881165035379301,3.6210406049842057,311,2,22.679145854582288,532.3477123759518,21,43.056775328459246,CLOUD2
2305,70,0.27454585339716114,5.271380350810907,222,2,16.16039465617557,602.2529590125321,29,85.32995744783234,FOG1
2306,98,5.965072642756074,3.5376091187453023,72,2,82.95805949454069,197.7216436711986,1,40.82573688322706,FOG1
2307,82,3.516090654025192,0.6111922252476454,440,2,28.64558669558809,1886.8993898167328,30,66.63401910434271,FOG1
2308,13,26.542669190524727,4.956533014143212,425,3,37.533082140144316,966.4556768374846,24,24.329271276765347,CLOUD1
2309,23,1.3308964527019946,2.131168482304081,110,3,32.440360670199254,1382.2195879667636,13,13.61391940682383,CLOUD1
2310,83,10.56921423586057,5.839430777462649,405,1,43.08996820886328,1406.1373821793973,30,8.833745892936882,FOG1
2311,75,0.5416031228952813,5.349569651613041,370,2,67.12390395059867,1761.5539753370874,26,44.48631654640451,CLOUD2
2312,1,5.908982890500649,3.792230912118839,183,2,79.64765069810275,1363.3579762281777,34,20.535228532183332,FOG1
2313,88,8.0739033523962,8.651074076047976,73,2,24.607899962283213,1167.8402463779557,20,99.38061807531686,FOG2
2314,54,3.5375767661375805,2.5214250653912393,342,1,64.91298749929321,1449.6051959629829,6,80.84642190049672,FOG2
2315,71,6.071082747211829,3.7513246974876675,94,2,38.20497137939881,1526.8445181059403,43,70.87044941237484,CLOUD2
2316,89,1.785930696849648,2.758616835232504,228,2,88.44217346378342,453.26309787211574,49,81.31525440092328,FOG1
2317,85,3.6258357911972587,9.082632064518442,405,3,33.91353274272615,308.36737405583074,9,29.960989567480024,CLOUD2
2318,15,9.704996539187693,7.704488283292156,407,3,10.575436480628797,242.21281592256992,37,88.53007837409785,FOG2
2319,65,3.5924976431858804,2.155756271339138,478,1,51.25119792158762,810.7016395928197,37,99.5854575253302,FOG1
2320,76,23.00019171875812,3.348837916692819,112,3,22.05848674207502,1046.200455691716,16,32.536174561791455,FOG1
2321,71,9.899559956864959,3.416682683089804,78,2,13.559554145471928,1269.7348067507355,4,98.54162528718761,FOG2
2322,15,5.774089335013134,3.8985459644742884,406,2,65.86153855581668,1920.265587410259,32,35.43767190238693,CLOUD2
2323,21,0.39527973329204613,2.9144386923333707,414,2,68.58074260067653,728.4968583933119,20,6.1136961811858015,CLOUD2
2324,19,6.922442587259219,3.788497925977423,145,2,46.8559210493202,1545.6606989468214,29,39.88533548409438,CLOUD1
2325,60,14.472180566860505,7.009744538119996,458,2,64.15084134052618,1109.5794772302813,31,99.76392508711207,CLOUD1
2326,93,3.0864370443136617,8.893824672157976,315,2,53.05915585977071,518.1708709651421,45,65.33936920005956,CLOUD1
2327,89,16.438925635001944,1.9112036422451535,340,1,60.38408861775453,1269.0803153446423,17,71.0698908170271,CLOUD2
2328,33,2.900940002136068,2.9177857534655742,104,2,57.736317855036894,1937.6347387504368,41,27.642979448269763,FOG1
2329,49,17.358313436035886,5.427118888760466,202,1,63.26582112444739,336.18576857741755,25,18.862409053130982,FOG1
2330,96,0.891245262394902,1.8393887207678983,268,1,25.9704518938537,1063.831552643535,45,89.12349156977335,CLOUD1
2331,35,20.112873813682132,5.478864042782451,222,2,31.496529602936015,198.0558728860036,16,44.272259444422566,CLOUD2
2332,44,6.915214047166379,6.080205574259458,145,2,45.19705196061536,710.3109679030883,20,5.390220567022252,CLOUD1
2333,90,3.517408361512863,6.401305100053949,172,2,45.69024075353491,1279.1450874285833,42,32.95336563769635,CLOUD2
2334,11,3.08038873838663,6.024289052992472,61,1,71.95293692695233,1698.0081784584338,10,23.594550289852233,CLOUD2
2335,99,5.656524500999072,3.9295029056871966,53,3,39.391492738362565,1487.624001279535,48,62.35836446328695,CLOUD1
2336,72,69.58520400924643,4.636660877066591,411,2,23.00041248473459,979.4278786094004,23,76.83170114499946,FOG1
2337,78,2.4888118258835377,2.640944827713409,395,1,30.117277639286073,1827.5232384978785,33,52.26235745095888,FOG1
2338,74,1.0894097215900265,5.928677309275252,116,2,27.17868019073827,675.1578635451642,43,22.66040749240656,CLOUD2
2339,66,8.795615062427961,8.206720534270243,194,2,68.53280154048176,1532.568479427816,13,10.506624040366301,FOG2
2340,46,6.704907203806956,5.924401798134777,114,1,47.62716917007857,1000.6171413205586,25,34.785730434894525,FOG2
2341,9,7.427498439504371,3.609998528345893,131,2,66.69045583767868,1807.4079338782738,37,81.56651981700439,FOG2
2342,3,10.994188665362516,6.989583705398451,154,3,43.29757446061016,1615.1223611421444,36,44.853785837916526,CLOUD1
2343,85,3.108061446682626,9.731293389557873,230,2,81.17884820031242,1812.7923564834807,24,28.96385473688822,FOG1
2344,26,24.153618789250814,5.486299543227229,389,1,88.68162461781877,507.0709129899394,6,6.968853857079215,FOG2
2345,72,5.721197534110059,6.108945687709336,490,3,63.58740069620893,1369.4858210207951,15,52.1258949631743,FOG2
2346,48,1.3821226815457965,6.3554021881320875,154,2,79.1050045788975,1503.080475355116,34,70.05810027781399,FOG2
2347,66,13.55954336864925,1.791085468296525,275,3,50.63466137376501,1510.587104036928,4,23.081299020615678,FOG2
2348,70,10.303118441833941,4.17775565462943,420,1,84.76966722831263,1057.6008558879412,14,56.03293975876873,CLOUD1
2349,28,3.79422289140769,3.972267156939055,77,2,76.52691885382625,121.37599246110983,4,44.97017903519855,FOG1
2350,93,9.715886763746305,6.669733297791896,65,2,89.34228574128313,596.7184893512424,28,71.8750292791625,FOG1
2351,26,2.482843959433056,6.436738615788164,326,1,59.84749882622245,714.2716625083241,29,86.75746575752166,FOG1
2352,25,5.8849776448646285,4.758526514534104,382,2,72.33653922145828,1718.8695728353468,18,34.16964401389908,FOG2
2353,12,22.967275038884388,3.8522438819825693,347,2,53.42945119825708,1697.6830524980185,20,90.95325233825537,CLOUD2
2354,5,1.4333267800535543,1.6268080805864331,103,1,30.729608341713828,298.8921976717882,48,72.16042083586338,CLOUD1
2355,98,4.888952779884452,4.969174942783476,337,2,38.38041369038062,1904.6881753653893,41,8.530780720207101,CLOUD1
2356,48,17.2116545868259,3.090863770442331,163,2,81.52043317850529,446.6692246378328,32,80.16807526797501,CLOUD1
2357,37,34.89730259749962,2.842997320843775,87,1,14.475835727889645,887.2829574717501,8,51.98957103476404,FOG1
2358,79,6.05001031108157,6.852537528245174,419,3,57.31839088595265,508.79823561043526,43,94.8187847221521,FOG1
2359,44,7.072453344394343,6.643839590093567,279,3,39.798722600328695,1734.6316907757791,46,35.74499223788513,CLOUD1
2360,100,8.490339440041184,4.022811683801,215,1,40.935403040444456,1523.8638605326926,49,61.1652976179554,FOG2
2361,15,26.93380454435337,1.861911437384732,231,2,80.76569651310139,771.7047330868276,13,95.83388739745372,CLOUD2
2362,43,19.533855572652744,3.3483768395125875,493,2,78.30578996369812,1395.5693894495053,40,30.760174637622136,FOG1
2363,48,1.8705408711681393,6.9865079226543845,254,2,57.90739004579749,450.29707992593046,46,49.83558671797256,FOG1
2364,87,5.7404557965439205,5.935437233952483,415,3,31.833507792346715,826.3644755144031,43,76.48707103051017,FOG2
2365,70,6.236219167855838,4.056390405155285,294,2,48.03650769296192,816.5044178424056,9,70.65437508579049,FOG2
2366,46,15.563527547245343,5.117506353753814,408,3,42.66347150313728,552.0796952706559,40,84.67681032581406,FOG1
2367,43,9.235492175742655,0.8503561640863602,382,2,38.28944233619963,1764.9928942074769,46,54.380684545705904,FOG2
2368,21,10.619538804999706,0.6989512259304353,480,2,18.222846284583714,1389.8068974103398,47,35.297513228835264,FOG2
2369,23,63.19917318516555,8.954253041042115,445,3,53.449110937225626,631.8846900712186,33,55.83303793858141,FOG2
2370,80,0.7791834615400841,6.013052436679311,358,2,34.14650382995869,560.0294451951709,12,38.24620300580639,CLOUD2
2371,47,2.5232757159496906,5.003324128518509,466,2,62.86463543420227,134.1115948985542,37,21.760901009216045,CLOUD2
2372,15,5.240728780789015,4.206087631983476,461,2,35.53631486604246,758.5062822054738,25,57.722121749313374,CLOUD2
2373,25,4.273770350784268,1.4763320209370505,170,1,44.49307945078414,1100.8654382991044,46,9.59615260972663,FOG2
2374,36,0.21883262891930652,6.986428254972179,308,2,14.188829935552603,627.6507896259152,25,8.474653784403044,FOG2
2375,75,0.9626600357665496,2.7262224737392056,259,3,89.40304559243822,1430.870725216563,16,11.134486246859707,CLOUD2
2376,51,11.424177649835743,6.408365290666966,459,2,50.608830662014064,882.3241051214059,16,68.89806142017349,CLOUD2
2377,15,21.14649850480982,5.264001531085123,359,3,11.939007533133825,701.0038903202689,39,43.66375080140859,CLOUD1
2378,68,7.220138655777958,4.895811071753026,345,1,53.298452700891524,1884.2095517016294,35,51.94094232360707,FOG1
2379,21,7.747718110934598,2.3952673618707943,243,2,79.62831994445197,599.3216668474643,23,37.622891962120434,CLOUD2
2380,13,2.944964816652949,2.4218999906547887,117,3,71.80417074129622,856.689478183647,8,29.09544133235873,CLOUD1
2381,86,14.604851338928613,5.779868772625177,163,2,66.07253473035632,826.3524981894667,46,39.03899042872062,CLOUD1
2382,19,13.934985989041104,5.158433648840037,269,1,21.15717236792279,558.2768567753718,3,23.3709261059779,CLOUD2
2383,34,8.876199189669522,5.094334146526758,269,2,62.61896631899779,513.2058056397917,24,69.48200127510087,CLOUD1
2384,78,2.391005478382488,5.572083185027375,267,2,71.30387024098083,674.5220357454668,43,14.664871980298885,CLOUD2
2385,68,1.0205290100354645,1.126513019745916,286,1,55.793525117239724,1742.0487228692436,22,54.10556796399077,FOG1
2386,52,0.663947237304455,7.030287679880974,480,3,81.41992036162813,1557.457485735652,14,50.298564439125364,FOG1
2387,27,8.981956072245788,4.288200518771285,435,3,32.15918254279083,1393.8990769040993,22,33.68274368578104,FOG1
2388,29,17.431711491009043,7.339290044240874,347,2,29.371575979140047,968.4956860207375,34,14.717491997632093,CLOUD2
2389,28,19.54257917389161,0.983351990428317,467,2,79.56557959541169,1064.7325708019466,36,71.8189824949217,CLOUD1
2390,35,6.229162811869783,6.13805201105486,143,3,60.03185943931619,607.5638064375746,31,59.10633435198785,CLOUD2
2391,8,15.337336760551834,6.119158595588522,302,2,10.115777641679946,241.20023628824347,21,81.90025336312027,FOG1
2392,16,29.352054699996977,2.027734653286686,454,1,38.2505126808842,728.9770577689163,5,27.374752033346205,CLOUD1
2393,36,3.2181828957382104,3.721487764795727,406,1,78.62847886517396,1041.6091363854957,19,80.19859097496229,FOG2
2394,30,5.074319660432293,2.8809872080996017,477,1,12.185560931339463,208.89478838673165,42,32.73484378021853,FOG1
2395,18,26.80614903309145,6.726425245010505,264,1,10.25983426092071,267.64327390850224,21,15.696119447723365,CLOUD2
2396,2,4.128386771510585,5.617776965778486,429,2,32.50074324201038,599.7479424806777,2,17.81704741829514,CLOUD2
2397,49,24.519705317262495,8.197697651803507,307,2,83.12000296074223,797.452709826247,3,26.000555635556516,CLOUD2
2398,77,39.65680263064023,5.405907868563931,396,1,82.11820651760131,847.3019411255399,47,69.83074513083872,FOG2
2399,4,10.841495655945266,6.4644883737791154,289,1,51.50095566412063,323.9835259472097,30,28.176364831797517,CLOUD1
2400,90,16.976697948694035,7.344021482761015,364,2,54.25894969116981,529.0605736160987,34,62.367740689062735,CLOUD2
2401,89,13.84478268099918,6.108853453015454,263,1,36.56064090537511,597.1297789208566,25,29.369664073797566,CLOUD2
2402,94,12.024215335539344,4.231633594096442,147,2,29.49893296222479,228.50626478236777,35,39.696229205804286,CLOUD2
2403,75,3.6662582295068624,3.8594111094769277,65,1,75.21774833696946,719.5894311204248,29,89.5235196560483,FOG1
2404,7,0.587890415523381,4.840533144942927,453,3,18.503588839971314,237.22098823546372,12,52.53439374063007,FOG1
2405,95,4.201500041146958,6.5931675796201805,203,3,48.98834967029086,1436.5699019083731,23,62.02392296284897,FOG2
2406,74,10.994205708518805,3.467793876294097,65,2,60.75178075976676,833.4907564588898,28,22.981298794007156,CLOUD1
2407,39,1.0817469199325451,6.3043070523593965,247,2,18.294423229682337,720.8295398189119,46,17.493076632514864,CLOUD1
2408,13,0.11989571499755672,5.6452646366206105,157,3,51.568567637787694,340.3921258568531,17,44.25212451456455,CLOUD2
2409,31,1.504652474205682,2.493387753601037,72,1,56.201703032995454,530.356945345302,16,86.2616224176278,CLOUD2
2410,71,12.578516362694678,6.207070518380855,91,3,69.39968484058919,542.1398969843349,49,27.887747790016313,FOG1
2411,63,36.04306775736928,5.283842025704705,86,2,28.786883931802628,1971.8880082592757,9,64.06078324335633,FOG1
2412,56,40.783550553332745,3.898951577619414,377,2,33.46620026326066,1687.1638210661372,3,87.84914067449661,FOG1
2413,42,6.81177403310836,5.254857145428538,439,2,55.56169173064268,128.9983541035201,22,93.76899027110876,FOG1
2414,61,20.35250899052332,3.9766979534318576,214,2,88.65011279852914,1271.9895224601114,31,99.41007538815036,CLOUD2
2415,42,13.349416003562155,5.4953441293795535,165,2,27.399454625609152,586.2291832016551,14,77.48093020119947,FOG1
2416,56,6.952298217215002,4.664079260706895,199,2,88.87230616987712,298.3161647572101,3,12.125961189141577,CLOUD1
2417,36,8.504106101986613,1.9401515359807675,55,2,67.1474026443585,1440.6395499275338,38,87.78888936376535,FOG1
2418,84,1.4760382835673052,4.7239287562355186,81,1,76.08656557040186,350.0505439898635,23,89.13550314434055,FOG2
2419,68,27.751754347633074,4.11463220913838,194,2,17.171301458907138,943.1074811064977,21,57.94186972416394,FOG1
2420,7,4.337562100020432,6.2711727085975895,343,2,34.03361499445058,1301.113813195856,24,11.406007784146801,CLOUD2
2421,54,5.908600445215308,6.759536991891489,450,1,14.618902372078484,1153.5400366944784,32,50.28320457025374,CLOUD2
2422,1,11.137063256486272,3.9819964763389804,342,1,39.72375960025402,1957.4952867752115,45,25.01650340842118,CLOUD2
2423,44,4.063191800135951,3.421209046828497,456,1,88.50317279360415,1592.910964932793,5,47.000171415245454,FOG1
2424,45,2.933771399254608,1.6396919044820781,226,2,18.421844976507078,1570.9674146422306,33,73.79201537680242,CLOUD1
2425,47,9.9709250100214,3.3719257539651846,494,2,54.98982258969596,775.6312487539593,44,68.41731142292818,CLOUD2
2426,13,0.2530148225278556,4.353462451215459,226,1,10.485649825104986,115.95143495986923,47,79.09922476231951,CLOUD1
2427,22,12.755587206592375,2.3214733276915718,110,3,67.01462528352502,1495.3807663743078,19,50.26966036027834,CLOUD2
2428,21,7.21594742403478,6.786273184660439,126,2,25.775415389763285,1999.4909601617776,34,53.525247915611914,CLOUD2
2429,86,9.307795155069897,5.524323920881389,465,2,20.366762969981032,871.1703047128696,3,93.89047760148179,CLOUD1
2430,92,9.993467396066118,4.759166571960202,432,1,36.961424972863014,1972.485148018523,39,64.96244995766017,FOG2
2431,9,7.487659352090757,4.966657391209729,135,2,71.68354383511853,369.2454081152582,28,76.01635990995388,CLOUD2
2432,26,8.735516420138032,5.612089907170226,240,2,18.529046904896866,663.373468109763,11,68.12913747052761,CLOUD1
2433,9,11.513430395641752,6.2661899557390175,56,3,28.387119663895632,424.38117031069424,10,65.8461142891318,CLOUD2
2434,15,13.988482208208094,6.618015273694531,455,2,10.677153729384763,1002.83434856095,40,91.78650419630758,FOG1
2435,10,12.999419692623842,4.381738009373839,134,2,87.47318901564944,1614.2646628637187,2,38.86615046602316,CLOUD1
2436,88,20.372748470579207,4.716130106431426,311,3,57.37164799910911,747.2572139221124,46,45.630581513600326,CLOUD2
2437,42,2.1003414772779014,5.345940211888328,494,1,67.59197091077596,1821.8349805885557,45,41.07628829334763,FOG2
2438,72,5.127407389152305,4.634477344030737,447,1,62.110653692481165,1135.1777853265917,39,77.69370604392125,FOG1
2439,24,29.52597423225527,6.744634831773741,449,2,21.54916470957395,984.3063861095668,27,87.4998634586758,CLOUD2
2440,80,5.051593315411455,7.4546448762761965,308,1,57.59519511951953,1595.368100171025,9,38.96272801562351,FOG1
2441,49,1.3338292011102337,5.688146629056323,442,1,20.51324761130097,292.74264437939064,39,18.522971551420774,FOG2
2442,26,7.453780224387315,3.1836167174135257,96,2,42.09891631705023,1570.129695300282,1,51.940128896137956,CLOUD1
2443,91,1.1596203880179716,6.01680224166415,390,1,55.51705087402344,561.6088003283708,33,98.51121193406955,CLOUD2
2444,37,2.267164750208715,5.767398108421652,143,2,54.71048912817247,633.5438396481513,38,24.349767676650572,CLOUD1
2445,68,63.88221622997495,3.0159159493650067,475,3,19.525874078619275,1238.9621693081517,33,47.940089115107725,CLOUD2
2446,50,7.79495443050161,5.765199918657453,475,2,12.754877571721774,1813.6754075877898,48,30.78174631297762,CLOUD2
2447,24,3.341566642859336,3.911618962707976,273,1,73.8587451099051,1198.973204564643,3,92.65449394534195,CLOUD1
2448,19,52.542917871797876,6.4921876301545645,328,1,68.07379495968043,1333.0037627095253,32,57.33714421882078,CLOUD1
2449,100,33.979701514304004,6.0005410436,52,1,16.545512365179043,1575.529720250021,13,59.98072361130555,CLOUD2
2450,60,5.811390830672153,5.4459730776714474,178,1,20.193241504124273,592.7170420857249,21,5.7848184298595395,FOG2
2451,39,3.016499828148164,5.077093467778338,372,1,81.40670211116962,1671.7439783278708,4,67.01407676795831,FOG2
2452,74,18.226288933691222,0.7332558533273215,298,2,71.5303121297424,894.1242832275844,17,34.1034800337647,CLOUD2
2453,89,12.574464281922248,2.5714497906853273,278,2,89.69282369733394,433.74581763320873,42,53.77455266282374,CLOUD1
2454,18,11.613649973296345,4.738397560420258,376,2,30.318995936401734,765.2243509761374,4,55.45140137232677,FOG2
2455,19,22.359900129224055,8.038767095607072,180,3,49.02423910950519,567.6491122646281,20,61.26133004327851,CLOUD2
2456,36,11.693045335731737,6.129362136265559,277,2,28.916766084988453,534.5558497577272,12,83.23624210276701,FOG1
2457,74,3.337929493771778,8.62809265811783,226,2,59.82401107818478,636.8700775664156,26,33.398790665036636,CLOUD2
2458,97,11.837230935738209,5.165974387308486,372,1,19.23313912730544,443.76854800997006,45,29.335331499361892,CLOUD1
2459,55,3.6501463884334684,4.938298472349455,360,2,20.17945381944265,1368.6333384570214,36,80.601840545049,CLOUD2
2460,69,14.239504543027213,7.850250373174079,437,2,15.751031312409811,1201.9843383667226,16,73.27826421280403,FOG1
2461,47,9.669207054959074,4.681571390321303,80,1,65.48688658113335,1332.0395966685142,7,26.433419095016962,FOG1
2462,49,0.8057202905619826,3.027060187037633,115,3,49.52580619465654,753.0769752735048,33,5.079453855678686,CLOUD2
2463,99,7.191531482156778,5.6335082352347285,255,2,59.418497308370405,1562.4934648906842,48,68.26395018688481,FOG1
2464,98,4.205294616439829,7.245027963984787,150,1,80.34408372714871,346.256607812913,2,19.931912556045038,CLOUD2
2465,33,3.9834645504767514,3.3481049738375814,369,3,69.22627878042869,1185.1597479765844,33,95.9146467718925,CLOUD1
2466,21,9.219474569614466,6.178087079356065,80,3,46.93783345333528,623.3606472683005,14,62.41869192256259,CLOUD1
2467,81,3.8908719798084297,4.813526982671341,422,2,88.74847907153811,1102.4588113254617,20,85.71692304476458,CLOUD1
2468,22,15.00107155546636,5.902699569134112,240,2,46.50048809135786,714.9106329564544,37,81.53404423394868,FOG2
2469,48,0.73422061610032,5.627067754090197,115,2,18.996053858682657,1601.972353673461,27,57.990783844314606,CLOUD2
2470,37,10.799522326692383,4.171391216728345,464,2,89.41237978021728,1793.4164937923797,47,46.643317793670086,CLOUD1
2471,15,16.565022858353508,4.787624277902915,352,1,11.825658401187784,1510.9043244060992,42,52.195848769106604,CLOUD2
2472,35,11.172805307790421,4.293544346532391,284,2,53.99068475902017,433.6090544135689,21,81.28393034340348,FOG1
2473,92,6.87620868828557,5.237496440079447,327,3,34.72763909597674,622.2471069378884,2,65.84281702677518,CLOUD1
